"","accelerometer_x","accelerometer_y","accelerometer_z","gyroscope_x","gyroscope_y","gyroscope_z","linear_acc_x","linear_acc_y","linear_acc_z","gravity_x","gravity_y","gravity_z","orientation_z","orientation_x","orientation_y","activity"
"159",-2.3057,-8.5978,-1.0655,-1.8152,-9.6357,-0.17,-0.5784,0.7717,-1.1071,0.4378,-1.4327,-0.5366,250.74,77.17,99.59,"walking"
"160",-1.6975,-11.2627,-1.6209,-1.4984,-9.6845,0.3685,-0.1992,-1.5782,-1.9894,0.4305,-1.087,-0.3869,264.02,80.95,76.18,"walking"
"161",-1.4964,-8.9019,1.0559,-1.2957,-9.7091,0.4737,-0.2008,0.8072,0.5822,0.3639,-1.2177,-0.2733,261.78,81.72,73.35,"walking"
"162",-0.9649,-9.4191,0.6488,-0.9461,-9.7216,0.8747,-0.0188,0.3025,-0.2259,0.1819,-0.561,-0.2464,283.86,82.36,49.54,"walking"
"163",-0.3974,-9.6585,1.0726,-0.9778,-9.7324,0.7031,0.5804,0.0739,0.3696,-0.2983,-0.426,0.1225,282.33,82.55,47.64,"walking"
"164",-0.7494,-10.1972,1.9202,-1.0549,-9.7236,0.7127,0.6024,-0.4736,1.3679,-0.013,-0.6685,0.2307,272.14,82.96,58.3,"walking"
"165",-4.5898,-12.4359,-1.8101,-1.0602,-9.7136,0.8318,-2.7778,-5.9497,-3.0872,-0.7906,-0.2812,-0.1139,275.96,82.18,55.35,"walking"
"166",-2.1141,-9.2539,-3.4262,-1.1491,-9.7384,0.1186,-0.965,0.4845,-3.5448,-0.6293,0.0071,0.0871,261.51,83.16,71.02,"walking"
"167",-2.6553,-7.7287,0.2011,-1.3278,-9.6949,-0.6455,-0.8845,1.9805,1.4428,-0.129,0.1787,0.1873,228.62,82.87,102.82,"walking"
"168",-1.1876,-9.0719,-0.2706,-1.7833,-9.6122,-0.7711,0.5958,0.5403,0.5006,-0.0674,0.5013,0.2068,221.87,79.47,114.44,"walking"
"169",-2.0399,-9.6944,-0.5052,-1.9707,-9.5241,-1.2559,-0.5152,-0.3469,0.7075,-0.3612,0.6809,0.2148,219.95,77.52,116.77,"walking"
"170",-1.4174,-9.8548,-0.3089,-2.0236,-9.4566,-1.6271,0.6001,-0.4017,1.3459,-0.3062,0.8904,0.1342,219.37,75.02,126.8,"walking"
"171",-1.506,-10.7311,-0.9721,-1.9213,-9.4936,-1.5333,0.4254,-1.2298,0.4993,0.6687,0.1201,0.3223,219.61,74.53,130.13,"walking"
"172",-2.2865,-6.2538,-1.6161,-2.0387,-9.5627,-0.7537,-1.2917,3.2107,-1.7938,1.3773,0.3956,0.1555,237.76,76.68,116.24,"walking"
"173",1.1397,-11.3393,-3.5172,-2.0081,-9.5939,0.3066,3.523,-2.9327,-3.7809,0.5258,0.3626,-0.3955,263.83,77.22,93.37,"walking"
"174",-1.6664,-8.8109,0.3376,-1.4698,-9.6907,0.3174,0.0743,0.1179,-0.2658,0.5325,-0.0467,-0.2892,278.64,80.61,82.74,"walking"
"175",-0.1532,-9.1366,0.68,-1.4224,-9.6924,0.4523,1.3122,0.5535,0.3246,-0.5041,-0.1273,0.362,289.68,81.25,72.36,"walking"
"176",-0.2107,-10.8796,1.3959,-1.5739,-9.6763,0.2496,1.3632,-1.2033,1.1463,0.2387,-0.1859,0.1036,276.76,80.63,84.42,"walking"
"177",-6.5723,-17.8757,-3.4597,-1.3776,-9.6899,0.6149,-2.1683,-10.3741,-3.1504,-0.4809,0.238,-0.4498,288.12,81.15,65.95,"walking"
"178",-1.8077,-8.5188,-3.8261,-1.3205,-9.7173,-0.035,-0.4872,1.1984,-3.791,-0.4895,0.136,-0.1719,272.53,82.33,83.14,"walking"
"179",-2.107,-7.7622,0.5627,-1.5359,-9.646,-0.875,-0.571,1.8838,1.4377,-0.3514,0.5715,0.1091,240.2,80.77,116.35,"walking"
"180",-2.083,-10.135,-1.3719,-1.85,-9.566,-1.1134,0.3057,-0.7869,-0.2417,-0.2854,0.7322,0.2221,234.88,78.91,120.51,"walking"
"181",-1.834,-9.7064,-0.8979,-1.9187,-9.4738,-1.6538,0.1039,-0.0243,0.926,-0.305,0.7511,0.1531,235.52,75.47,128.79,"walking"
"182",-0.2945,-8.9426,-0.1413,-1.8811,-9.4505,-1.8218,1.2802,0.9102,2.1617,-0.217,0.5111,-0.0167,229.46,74.65,132.41,"walking"
"183",-0.5986,-11.6338,-0.4094,-1.6075,-9.5201,-1.7184,1.7368,-1.0003,1.4838,0.6266,-0.3423,-0.0699,225.97,76.12,136.91,"walking"
"184",-3.2131,-8.2243,-1.6401,-1.6095,-9.6489,-0.6917,-3.533,2.7415,-2.1783,1.1849,-0.3936,0.0187,230.75,78.93,128.44,"walking"
"185",2.0615,-10.1637,-2.66,-1.6091,-9.6731,0.112,2.9213,0.4693,-1.5372,0.6034,-0.7632,-0.3246,258.15,79.65,101.42,"walking"
"186",-2.1668,-9.3425,0.6776,-0.9631,-9.7566,0.226,-1.2117,0.109,0.4381,0.37,-1.0204,-0.101,263.7,83.49,83.75,"walking"
"187",-0.8619,-9.4287,0.905,-1.1152,-9.7411,0.1923,-0.3362,0.6512,-0.3144,-0.5463,-0.5885,0.3834,258.4,83.37,80.21,"walking"
"188",-0.3998,-10.4007,1.9346,-1.2907,-9.716,0.3229,1.1798,-0.8861,1.2677,0.3658,-0.5494,0.1134,249.58,82.86,85.92,"walking"
"189",-3.6034,-8.2794,-0.4334,-1.0887,-9.729,0.5756,-2.1695,2.4327,0.5123,-1.1394,-0.3216,-0.401,266.08,82.79,62.13,"walking"
"190",-3.4837,-9.443,-3.1485,-1.1308,-9.7382,-0.243,-0.7467,0.4487,-3.198,-1.0313,-0.55,-0.0729,239.73,83.42,81.32,"walking"
"191",-2.842,-7.8005,-0.6345,-1.478,-9.6605,-0.8119,-1.6251,1.5233,-0.3618,-0.1535,0.2294,0.1445,202.76,82.06,116.75,"walking"
"192",-1.1636,-9.862,-0.8763,-1.859,-9.5717,-1.0474,0.6201,-0.2355,0.1406,-0.44,0.3974,0.2136,204.59,78.33,118.16,"walking"
"193",-1.7167,-9.5891,0.103,-1.9835,-9.4484,-1.7214,0.2668,-0.1407,1.8244,-0.4931,0.668,0.1586,196.75,75.7,126.2,"walking"
"194",-0.8356,-10.4151,-0.0958,-1.8979,-9.4738,-1.6777,1.0623,-0.9413,1.5819,-0.0325,-9e-04,0.0053,204.37,74.63,131.86,"walking"
"195",-3.4525,-8.8804,-2.8013,-1.8429,-9.568,-1.1076,-1.6096,0.6876,-1.6937,0.9931,-0.1029,-0.1658,216.49,77.33,121.01,"walking"
"196",0.6249,-13.4606,-2.5427,-2.0152,-9.5974,-0.0038,2.6401,-3.8633,-2.5389,1.425,-0.4425,-0.0515,228.94,78.22,108.78,"walking"
"197",-0.7997,-7.2092,0.735,-1.4319,-9.701,0.1021,1.0632,2.4895,0.348,0.1862,-0.2757,-0.5598,246.9,81.58,85.92,"walking"
"198",-1.3552,-10.0655,-0.7614,-1.1785,-9.7233,0.4883,-0.1767,-0.3422,-1.2497,-0.1455,-0.4248,0.2472,256.32,82.77,73.9,"walking"
"199",-0.3735,-10.0464,2.5307,-1.4145,-9.701,0.2457,1.041,-0.3454,2.285,-0.046,-0.2733,0.1488,261.12,82.24,68.72,"walking"
"200",-2.8109,-20.4351,-2.1165,-1.3353,-9.6872,0.7388,-1.4755,-10.748,-2.8553,0.3004,0.1164,0.1653,255.19,81.26,65.68,"walking"
"201",-0.2777,-7.6832,-1.1684,-1.1729,-9.7362,0.0247,0.8952,2.053,-1.1931,-0.608,0.1555,0.0621,252.65,82.71,67.86,"walking"
"202",-2.9234,-9.4646,0.7111,-1.3568,-9.6871,-0.6999,-1.9401,-0.4431,1.0327,-0.6061,-0.1236,0.1726,207.3,82.34,108.31,"walking"
"203",-1.8627,-10.2451,-1.4054,-1.8425,-9.5582,-1.1902,-0.0202,-0.6869,-0.2152,-0.2237,0.7334,0.2661,205.8,78.12,122.92,"walking"
"204",-1.573,-9.8261,-0.0838,-2.0711,-9.4204,-1.7711,0.4981,-0.4057,1.6873,-0.4882,0.8238,0.2545,220.45,76.06,124.74,"walking"
"205",-1.3911,-9.6226,-0.5124,-2.0343,-9.3995,-1.9184,0.6432,-0.223,1.406,-0.1431,0.5483,0.1842,218.88,73.43,133.32,"walking"
"206",-2.4541,-9.9674,-3.0479,-1.921,-9.5117,-1.4166,-0.5332,-0.4556,-1.6313,0.706,-0.214,0.128,223.86,74.09,133.17,"walking"
"207",-3.2538,-8.7056,-2.1812,-1.8988,-9.5923,-0.7434,-1.355,0.8867,-1.4378,1.2442,-0.0277,0.0053,245.62,78,111.38,"walking"
"208",0.8021,-9.4215,-2.5499,-1.7504,-9.6486,-0.1054,1.8653,1.0088,-1.399,0.5197,0.194,-0.5054,266.59,78.57,97.03,"walking"
"209",-1.3935,-9.5101,0.0742,-1.1662,-9.7359,0.1515,-0.561,0.1478,0.1519,0.2326,-0.459,-0.0076,270.23,82.94,87.93,"walking"
"210",0.0168,-9.1078,1.7502,-1.4083,-9.7049,-0.0381,1.2156,0.768,1.5322,-0.3416,-0.2916,0.4365,268.9,82.47,86.4,"walking"
"211",0.0814,-15.2946,0.5387,-1.3656,-9.7023,0.4139,-2.6003,-12.9898,-3.7479,1.1764,0.3968,-0.2434,257.66,81.36,91.81,"walking"
"212",-0.7422,-8.4446,-1.3049,-1.1424,-9.7395,-0.0849,0.6739,0.8605,-0.3577,-0.6862,0.1433,0.1225,243.88,83.55,83.55,"walking"
"213",-3.1317,-9.1796,1.2426,-1.3455,-9.6806,-0.804,-2.6805,0.4908,-0.3905,-0.4687,0.0926,0.1977,217.26,83.11,102.95,"walking"
"214",-3.0192,-8.1286,-1.1397,-1.6411,-9.607,-1.0875,-0.2869,-0.0202,-0.3277,-0.181,0.7872,0.1781,197.78,78.42,123.53,"walking"
"215",-2.0734,-9.8405,-0.1772,-1.8754,-9.4691,-1.7289,-0.1968,-0.3094,1.3918,-0.4943,0.8763,0.2276,193.64,76.61,126.76,"walking"
"216",-0.8619,-10.0799,-0.577,-1.879,-9.4522,-1.8151,1.2908,1.0421,1.2616,-0.1156,0.6625,0.1354,225.83,74.31,134.08,"walking"
"217",-1.5754,-11.4949,-2.3153,-1.6313,-9.5564,-1.4782,-0.7814,-0.2375,-1.3775,0.874,-0.1511,-0.0039,237.93,77.03,132.18,"walking"
"218",-1.652,-11.6577,-1.4605,-1.6478,-9.6636,-0.2623,-0.6704,-1.1397,-0.9276,1.5612,-0.6111,-0.0815,264.33,79.15,120.62,"walking"
"219",-0.4238,-7.6617,0.8308,-1.2387,-9.724,0.2823,1.955,1.2287,-0.61,0.2863,-0.4107,-0.5335,303.12,81.18,78.56,"walking"
"220",-1.7813,-9.8237,-0.5531,-0.9297,-9.7419,0.6337,-0.748,-0.1576,-1.3516,0.3144,-0.5415,-0.0051,313.41,83.69,61.17,"walking"
"221",-0.1437,-9.6944,1.8053,-1.1471,-9.7352,0.2847,1.1609,-0.3277,1.5439,-0.3997,-0.1951,0.3015,290.74,83.08,76.06,"walking"
"222",-2.2386,-17.5716,-1.2977,-1.1031,-9.721,0.6745,1.137,-2.7122,0.6228,-0.0484,0.3883,-0.1908,287.85,82.83,72.08,"walking"
"223",-1.4246,-8.1501,-0.6369,-1.0342,-9.7493,0.2293,-0.2291,2.3275,-0.8321,-0.4436,0.2374,-0.0326,277.7,83.66,70.12,"walking"
"224",-2.5451,-11.1717,-0.0503,-1.1926,-9.7303,-0.2619,-0.7253,-0.8154,0.3162,-0.6,0.0456,0.1317,253.61,83.66,94.25,"walking"
"225",-1.8651,-10.0655,-0.4597,-1.494,-9.6494,-0.91,-0.8355,0.5797,-0.0764,-0.5304,0.2398,0.238,233.91,80.67,117.88,"walking"
"226",-2.4326,-10.0583,-0.4046,-1.6024,-9.5684,-1.4313,-0.6434,-0.4117,0.4078,-0.597,0.5789,0.1952,225.01,78.24,128.05,"walking"
"227",-1.099,-9.0025,-0.9457,-1.71,-9.5211,-1.611,0.3968,-0.3949,0.8644,-0.1529,0.4658,0.0328,220.43,76.53,133.7,"walking"
"228",-1.7478,-10.8269,-2.5044,-1.5175,-9.6088,-1.2405,-0.2479,-2.3434,-0.6763,0.5301,0.0437,-0.0589,221.92,76.7,134.1,"walking"
"229",-0.5267,-11.1908,-0.68,-1.5268,-9.6818,-0.3193,0.8704,-0.2686,-0.1909,1.3071,-0.5635,-0.2348,233.95,79.51,121.43,"walking"
"230",-1.2809,-7.2307,0.1987,-1.091,-9.7422,0.2636,-0.6015,2.6775,0.1533,0.5001,-0.1316,-0.4358,270.99,82.38,78.83,"walking"
"231",-1.3121,-10.5564,-0.2682,-0.8629,-9.7445,0.6859,0.0807,-0.7456,-1.3178,0.4934,-0.2104,0.0028,295.82,83.55,51.52,"walking"
"232",-0.0766,-10.111,2.5092,-1.0335,-9.7476,0.2939,0.9834,0.2718,1.9671,-0.2305,-0.3173,0.238,289.35,83.46,58.72,"walking"
"233",-0.8021,-15.4431,-0.1772,-0.9986,-9.7354,0.6286,0.1888,-5.71,-0.852,0.4659,0.3571,-0.1236,280.25,83.45,64.54,"walking"
"234",-0.5267,-9.2156,0.1724,-0.941,-9.7568,0.2994,-0.1395,0.2649,-1.1518,-0.5909,-0.1133,0.0615,281.9,83.91,62.97,"walking"
"235",-1.3791,-9.3832,1.336,-1.1959,-9.7158,-0.5863,-0.1832,0.3326,1.9223,-0.7094,0.0181,0.1928,259.62,84.41,81.33,"walking"
"236",-2.9019,-9.3544,-0.5076,-1.4821,-9.6442,-0.9811,-1.4197,0.2898,0.4735,-0.3874,0.3058,0.2404,219.66,80.42,122.01,"walking"
"237",-2.2243,-10.0631,-0.5842,-1.5877,-9.5802,-1.3673,-0.5743,-0.5117,0.5556,-0.4241,0.7291,0.1732,218.94,78.8,124.76,"walking"
"238",-0.826,-9.3784,-0.3998,-1.7095,-9.5167,-1.6373,0.7255,0.6866,1.0531,-0.225,0.7187,0.1335,218.01,76.15,132.81,"walking"
"239",-1.2929,-12.0145,-1.7789,-1.5238,-9.5712,-1.4965,0.2309,-2.4432,-0.2824,0.1733,0.4023,-0.0467,215.28,76.19,134.81,"walking"
"240",-2.2458,-7.0009,-1.4581,-1.6032,-9.631,-0.9187,-1.0401,2.939,-1.2146,1.1049,0.0437,0.004,234.41,79.14,119.81,"walking"
"241",0.6369,-8.9211,-1.3504,-1.525,-9.6871,0.0608,2.1619,0.7661,-1.4112,0.5881,-0.1951,-0.2122,251.95,80.06,100.75,"walking"
"242",-1.6449,-9.6968,0.9242,-1.2185,-9.7265,0.2858,-0.4264,0.0296,0.6384,0.3719,-0.5934,0.0297,265.49,82.68,81.61,"walking"
"243",-0.7015,-9.3257,0.8452,-1.4156,-9.7016,0.2132,0.7691,0.3672,0.9461,-0.6104,-0.2819,0.3614,273,81.93,74.55,"walking"
"244",-0.3567,-9.9865,2.8612,-1.6474,-9.6569,0.4468,1.0667,0.1036,2.6359,0.4152,-0.5274,0.1421,260.16,80.21,83.25,"walking"
"245",-0.9386,-9.0168,-2.6864,-1.4449,-9.671,0.745,-2.6541,-1.6923,-4.6668,-0.6782,0.0755,-0.156,277.9,79.79,62.66,"walking"
"246",-5.8756,-10.1398,-2.9426,-1.4445,-9.6946,-0.3149,-4.5579,-0.1172,-0.9517,-0.4553,0.4243,-0.0021,259.37,81.91,82.55,"walking"
"247",-2.2865,-9.3305,-1.4605,-1.8699,-9.5951,-0.7797,-0.2778,0.7004,-0.1685,0.0786,1.2862,0.2068,236.2,78.76,112.92,"walking"
"248",-0.7039,-10.4917,-0.3256,-1.9761,-9.5228,-1.2572,1.2866,-0.7175,0.9507,-0.4076,1.2624,0.1647,241.21,77.57,113.41,"walking"
"249",-0.565,-9.7303,-0.2706,-1.942,-9.4721,-1.6366,0.764,-0.3756,1.3924,-0.2867,1.0651,0.1794,233.11,74.99,130.12,"walking"
"250",-1.0176,-10.3385,-0.7662,-1.7261,-9.5095,-1.6613,0.7085,-0.829,0.8951,0.1067,0.8501,0.1354,230.47,75.15,133.41,"walking"
"251",-3.8668,-7.609,-2.5499,-1.9313,-9.5601,-1.0218,-1.5548,2.8729,-1.2479,1.0463,0.9918,0.2985,246.16,76.83,123.53,"walking"
"252",1.5228,-13.0153,-4.1349,-1.9059,-9.6183,-0.1606,2.9642,-2.626,-4.2138,1.202,0.709,-0.1432,258.07,77.12,111.75,"walking"
"253",-0.6728,-9.4143,0.2203,-1.4275,-9.7006,-0.1769,-0.1958,1.141,0.5911,0.5667,0.464,-0.1316,272.1,80.94,99.83,"walking"
"254",-0.1317,-9.3856,0.1077,-1.4834,-9.6928,-0.1379,1.6102,0.2953,0.4133,-0.3661,0.3767,0.3217,284.75,81.87,88.23,"walking"
"255",-0.407,-9.3616,1.5395,-1.5252,-9.6855,-0.1855,1.2486,0.3321,1.3837,0.2332,0.2172,0.1329,274.52,80.72,100.79,"walking"
"256",-3.1197,-9.1677,-0.7734,-1.2893,-9.7191,0.2148,-1.6472,1.1807,0.4664,-0.7717,0.3773,-0.1566,294.89,81.8,76.93,"walking"
"257",-2.8803,-8.8468,-2.9474,-1.3509,-9.7087,-0.2944,-0.3945,1.7861,-1.1459,-0.432,0.4457,-0.0344,280.61,82.01,96.87,"walking"
"258",-2.0519,-8.6146,0.0982,-1.5267,-9.6603,-0.7191,-0.6887,0.7321,0.4531,-0.0069,0.3889,0.0767,267.39,81.25,110.55,"walking"
"259",-1.6736,-9.4239,-0.3041,-1.6871,-9.6251,-0.8252,0.3128,0.2327,0.5549,-0.2848,0.3095,0.0828,268.73,79.46,114.07,"walking"
"260",-2.4829,-9.4789,-1.0008,-1.792,-9.5658,-1.206,-0.9437,0.025,0.3299,-0.2671,0.4377,0.1427,263.49,78.23,120.78,"walking"
"261",-1.6592,-10.0105,-0.6919,-1.8662,-9.505,-1.5305,-0.0111,-0.4968,0.9307,-0.3435,0.7389,0.0376,259.84,76.18,127.29,"walking"
"262",-1.0846,-8.9259,-0.1437,-1.742,-9.4759,-1.8281,0.1218,0.4968,1.6514,-0.1975,0.731,0.0382,253.89,75.17,134.51,"walking"
"263",-2.1596,-8.9905,-2.514,-1.7678,-9.5048,-1.6444,-0.4521,0.3573,-0.7033,0.3755,0.1152,0.0718,249.56,75.12,137.41,"walking"
"264",-0.7279,-9.953,-1.4078,-1.6853,-9.6058,-1.0288,0.8616,-0.0329,0.0031,0.9271,-0.437,-0.1817,262.37,78.38,121.4,"walking"
"265",-1.0367,-9.4287,-0.498,-1.2901,-9.7135,-0.3916,0.3351,0.1633,0.3982,0.6364,-1.2989,-0.4254,268.98,80.76,111.54,"walking"
"266",-0.6465,-10.0105,-0.4453,-0.9377,-9.7589,0.2343,0.1046,-0.2996,-0.799,0.188,-1.6752,-0.2886,287.44,83.83,86.13,"walking"
"267",-1.4868,-8.957,1.4222,-0.8554,-9.7693,0.0059,-0.6407,0.8557,1.174,-0.5811,-1.7522,0.114,295.52,84.75,72.32,"walking"
"268",-2.1309,-9.7615,1.4701,-0.9786,-9.7577,0.0205,-1.2853,0.3914,1.4253,0.0872,-1.4107,0.136,258.36,84.44,92.96,"walking"
"269",-2.8444,-9.2658,-0.1844,-1.2237,-9.7251,0.31,-1.6704,-0.1315,-0.5621,-0.6214,-1.1652,0.0914,271.54,82.71,75.33,"walking"
"270",-1.3336,-8.7726,-1.9944,-1.3744,-9.704,-0.3363,0.0721,0.6806,-1.1565,-0.7943,-1.7925,0.012,234.23,82.02,97.13,"walking"
"271",-2.6098,-8.7607,2.0543,-1.5296,-9.6485,-0.8586,-0.9387,0.9203,2.5044,-0.5909,-1.6477,-0.0638,201.91,80.14,120.27,"walking"
"272",-2.7199,-9.3209,-0.5459,-1.8332,-9.6159,-0.5871,-0.2736,0.1334,-0.2387,-0.2378,-1.4217,0.0578,201.83,79.64,115.33,"walking"
"273",-2.5547,-9.4382,0.5938,-2.0309,-9.5469,-0.9495,-0.8118,-0.0247,1.387,-0.7143,-0.8225,-0.0894,196.38,77.22,112.27,"walking"
"274",-2.8564,-9.6178,-0.431,-2.0605,-9.5082,-1.2324,-0.7959,-0.1096,0.8015,-0.6403,-0.6942,-0.1523,188.85,76.25,118.2,"walking"
"275",-2.9162,-9.0887,-0.3974,-2.1144,-9.4671,-1.4399,-0.8019,0.3784,1.0425,-0.3636,-0.3136,-0.1334,180.93,75.17,123.33,"walking"
"276",-1.19,-10.1421,-1.269,-2.0771,-9.4958,-1.2982,0.8871,-0.6463,0.0293,-0.005,-1.087,-0.4926,174.57,75.01,123.02,"walking"
"277",-3.4645,-7.5491,-0.6584,-1.5655,-9.6248,-1.0405,-1.899,2.0756,0.382,0.5087,-1.178,-0.6074,164.53,76.47,122.58,"walking"
"278",-0.8404,-10.4223,-1.9585,-1.3539,-9.7126,-0.0409,0.5135,-0.7096,-1.9176,0.6492,-1.5818,-0.4755,162.34,81.36,97.02,"walking"
"279",-1.8699,-9.7758,0.9553,-1.0031,-9.7516,0.2643,-0.6322,0.1649,0.8635,0.3841,-1.8444,-0.3967,148.91,82.75,90.58,"walking"
"280",-1.6209,-9.4502,0.8236,-0.8503,-9.7501,0.619,-0.7707,0.2999,0.2046,-0.2042,-1.7088,0.0627,155.03,83.84,53.94,"walking"
"281",-1.6377,-8.9713,2.1046,-0.9274,-9.7472,0.5499,-0.7103,0.7758,1.5547,-0.1199,-1.6105,0.1763,140.04,83.83,58.4,"walking"
"282",-1.1995,-12.285,2.526,-1.2532,-9.6906,0.8319,0.0537,-2.5944,1.6941,-0.173,-1.9196,0.4042,133.94,83.25,58.59,"walking"
"283",-1.7119,-7.8412,1.1852,-1.0699,-9.7287,0.6152,-0.4337,2.0235,0.527,-0.9378,-1.4352,-0.0161,141.59,81.8,52.48,"walking"
"284",-0.8476,-7.8556,0.8667,-1.1933,-9.7252,-0.408,-0.0378,1.0999,-1.1568,-1.1565,-2.1798,-0.043,103.69,83.09,93.59,"walking"
"285",-4.2738,-9.4957,-0.5866,-1.4326,-9.6813,-0.6251,-2.3557,0.1048,-0.2444,-0.3251,-1.8732,0.0957,82.34,82.04,115.93,"walking"
"286",-2.8588,-10.5444,-0.6105,-1.8148,-9.6088,-0.7401,-1.0244,-0.9416,0.1591,-0.5903,-1.5005,-0.0265,77.87,78.47,112.19,"walking"
"287",-2.684,-8.6529,0.8619,-1.9445,-9.5513,-1.0774,-0.7294,0.8941,1.9597,-0.6837,-0.8683,-0.1701,67.71,77.41,117.1,"walking"
"288",-2.7678,-10.3169,-0.3735,-1.766,-9.5713,-1.2004,-1.4351,0.3044,0.4242,-0.3881,-0.5683,-0.5525,57.32,77.19,121.46,"walking"
"289",-3.1916,-7.7215,-1.9465,-1.6536,-9.6393,-0.7212,-1.538,1.9177,-1.2254,0.6254,-1.0986,-0.3686,74.72,77.98,124.05,"walking"
"290",-1.1469,-11.3824,-2.7007,-1.5287,-9.6867,0.014,0.7327,-2.7653,-2.6906,0.7518,-1.2501,-0.3955,76.5,81.03,89.47,"walking"
"291",-1.846,-9.4167,0.4765,-1.0752,-9.7425,0.3113,-0.9085,-0.0876,0.0888,0.5289,-1.2782,-0.2904,87.82,82.51,83.7,"walking"
"292",-1.3192,-9.4071,-0.0814,-0.9858,-9.7343,0.6649,-0.2552,0.4077,-0.687,-0.0478,-1.0454,0.1109,109.85,83.04,56,"walking"
"293",-0.7638,-9.5723,1.6113,-1.1753,-9.7231,0.5008,0.5282,0.1623,1.2801,-0.2066,-0.9758,0.3168,99.64,82.81,63.19,"walking"
"294",0.4525,-10.4175,2.4039,-1.299,-9.6727,0.9597,0.7883,0.0418,1.4681,0.2454,-0.9092,0.194,95.11,81.19,58.89,"walking"
"295",-1.7574,-9.1078,0.103,-1.1701,-9.7083,0.7412,-1.7325,-0.0929,-0.535,-0.8083,-0.3161,0.0468,103.61,80.07,47.92,"walking"
"296",-2.7558,-8.8037,-2.3919,-1.2402,-9.7275,0.0867,-1.5864,0.7725,0.3136,-0.8767,-0.4889,-0.0057,67.38,82.72,86,"walking"
"297",-3.3879,-9.4406,-1.6497,-1.5136,-9.6804,-0.4105,-1.7891,0.382,-1.3197,-0.1498,-0.1071,0.0865,53.71,81.71,103.04,"walking"
"298",-1.1852,-10.2164,-1.1421,-1.729,-9.6313,-0.6466,0.739,-0.3943,-0.4093,-0.2097,0.0663,0.0999,32.74,79.52,108.24,"walking"
"299",-2.6217,-10.0727,-0.9505,-1.8021,-9.5642,-1.2035,-0.7582,-0.4001,0.1814,-0.6465,0.3522,0.1879,29.29,78.64,114.94,"walking"
"300",-0.5243,-8.799,-0.2251,-1.8821,-9.4923,-1.5888,1.1572,0.509,1.109,-0.2879,0.3119,0.0144,17.73,75.45,130.17,"walking"
"301",-1.5395,-10.9418,-2.5044,-1.8342,-9.5008,-1.5937,0.1788,-1.4496,0.9973,0.097,-0.3136,0.1665,13.59,75.44,132.46,"walking"
"302",-3.6537,-7.1325,-2.6337,-1.8875,-9.5441,-1.2322,-2.2204,2.0987,-1.9027,0.6193,-0.1273,-0.1181,22.64,76.71,123.14,"walking"
"303",0.1891,-10.5659,-2.6217,-2.0511,-9.5821,-0.3817,1.8645,-0.3881,-2.2629,0.739,-0.6349,-0.3179,31.61,77,106.89,"walking"
"304",-2.2578,-9.0791,0.5387,-1.5645,-9.6807,-0.0775,-0.5989,0.3235,0.0828,0.7359,-0.8799,-0.2537,57.4,80.81,92.83,"walking"
"305",-1.3599,-9.5627,-0.067,-1.4498,-9.6917,0.372,0.0494,0.0356,-0.487,0.0499,-0.3741,-0.0161,71.15,81.19,77.85,"walking"
"306",-0.4956,-9.273,1.7287,-1.7163,-9.6536,0.1796,1.1944,0.3854,1.5611,-0.1779,-0.6661,0.4329,63.56,80.4,83.67,"walking"
"307",-0.9026,-10.2475,2.4805,-1.7642,-9.6365,0.4419,0.4516,-0.6,1.2697,0.21,-0.3863,0.0749,60.06,79.55,81.81,"walking"
"308",-4.518,-8.8085,-0.4453,-1.6474,-9.6628,0.2934,-2.864,0.8473,-0.8921,-0.79,0.004,-0.0412,67.65,79.41,70.17,"walking"
"309",-4.0559,-10.0823,-2.8636,-1.7138,-9.6548,-0.1366,-1.9635,-0.2542,-3.3779,-0.5652,0.0682,-0.0412,56.54,79.85,88.84,"walking"
"310",-3.012,-8.1525,-0.9098,-1.9398,-9.5685,-0.9222,-0.9809,1.6467,0.3673,-0.0588,0.6632,0.1317,35.74,78.41,112.37,"walking"
"311",-1.1253,-9.941,-0.9912,-2.1343,-9.4855,-1.2807,0.772,-0.4492,0.2558,-0.5035,0.7249,0.1128,31.19,75.94,118.11,"walking"
"312",-2.1429,-9.7782,-0.4908,-2.1229,-9.4053,-1.7896,-0.1128,-0.4813,1.1698,-0.3282,1.0236,0.1928,25.6,74.67,124.66,"walking"
"313",-0.1221,-10.0847,-0.6081,-1.9593,-9.4001,-1.9924,1.7978,-0.4552,1.42,-0.1706,0.9106,0.078,27.4,72.95,133.05,"walking"
"314",-2.2339,-10.6354,-3.4286,-1.8732,-9.4871,-1.6297,-0.1846,-1.308,-1.1741,0.8092,0.0761,0.271,27.46,73.89,136.76,"walking"
"315",-2.3464,-8.3943,-1.0894,-2.0466,-9.5519,-0.8622,-0.2997,1.1575,-0.2272,1.5288,0.1341,0.0315,56.46,76.91,112.84,"walking"
"316",-0.85,-8.21,-0.0527,-1.6588,-9.6641,-0.1521,0.8088,1.4542,0.0995,0.2155,0.0932,-0.5879,79.08,77.71,95.98,"walking"
"317",-0.9433,-9.7519,-0.0455,-1.2687,-9.7234,0.1271,-0.005,0.0697,-0.0792,0.4103,-0.3106,-0.1157,95.66,82.53,84.28,"walking"
